id,datum,open_meteo_radiation,kmi_radiation_avg,kaggle_radiation_avg
970,2022-08-27 00:00:00,128.75,,113.83
971,2022-08-28 00:00:00,180.3333333333,,247.665
972,2022-08-29 00:00:00,209.75,,202.195
973,2022-08-30 00:00:00,181.3333333333,,197.85
974,2022-08-31 00:00:00,147.1666666667,,201.34
975,2022-09-01 00:00:00,215.0416666667,,220.415
976,2022-09-02 00:00:00,198.2916666667,,219.585
977,2022-09-03 00:00:00,185.625,,163.77
978,2022-09-04 00:00:00,200.2083333333,,204.26
979,2022-09-05 00:00:00,173.9166666667,,161.92
980,2022-09-06 00:00:00,191.875,,223.5
981,2022-09-07 00:00:00,185.25,,187.325
982,2022-09-08 00:00:00,165.875,,129.825
983,2022-09-09 00:00:00,91.4166666667,,92.8
984,2022-09-10 00:00:00,115.75,,80.58
985,2022-09-11 00:00:00,184.2916666667,,154.945
986,2022-09-12 00:00:00,198.6666666667,,211.345
987,2022-09-13 00:00:00,96.2916666667,,80.34
988,2022-09-14 00:00:00,46.375,,44.15
989,2022-09-15 00:00:00,140.6666666667,,89.455
990,2022-09-16 00:00:00,140.5,,92.36
991,2022-09-17 00:00:00,132.2083333333,,114.53
992,2022-09-18 00:00:00,48.7083333333,,75.55
993,2022-09-19 00:00:00,148.1666666667,,143.375
994,2022-09-20 00:00:00,98.6666666667,,95.56
995,2022-09-21 00:00:00,139.7083333333,,159.35
996,2022-09-22 00:00:00,181.5416666667,,195.845
997,2022-09-23 00:00:00,74,,100.08
998,2022-09-24 00:00:00,59.9583333333,,77.25
999,2022-09-25 00:00:00,145.4583333333,,133.28
1000,2022-09-26 00:00:00,26.5416666667,,49.33
1001,2022-09-27 00:00:00,84.5416666667,,76.17
1002,2022-09-28 00:00:00,135.0833333333,,108.135
1003,2022-09-29 00:00:00,142.25,,151.44
1004,2022-09-30 00:00:00,138.9166666667,,154.345
1005,2022-10-01 00:00:00,135.4583333333,,119.01
1006,2022-10-02 00:00:00,74.625,,46.765
1007,2022-10-03 00:00:00,115.5,,132.21
1008,2022-10-04 00:00:00,137.5,,158.92
1009,2022-10-05 00:00:00,121.7083333333,,123.73
1010,2022-10-06 00:00:00,145.9166666667,,156.435
1011,2022-10-07 00:00:00,131.7083333333,,154.63
1012,2022-10-08 00:00:00,132.0416666667,,117.395
1013,2022-10-09 00:00:00,142.7916666667,,155.04
1014,2022-10-10 00:00:00,100.1666666667,,81.38
1015,2022-10-11 00:00:00,123.25,,132.565
1016,2022-10-12 00:00:00,104.125,,124.295
1017,2022-10-13 00:00:00,45.125,,41.815
1018,2022-10-14 00:00:00,33,,38.785
1019,2022-10-15 00:00:00,51.5,,59.485
1020,2022-10-16 00:00:00,94.1666666667,,85.98
1021,2022-10-17 00:00:00,38.4583333333,,32.485
1022,2022-10-18 00:00:00,108.3333333333,,82.995
1023,2022-10-19 00:00:00,106.5833333333,,118.315
1024,2022-10-20 00:00:00,50,,62.375
1025,2022-10-21 00:00:00,87.9583333333,,74.675
1026,2022-10-22 00:00:00,89.7916666667,,71.68
1027,2022-10-23 00:00:00,39.9583333333,,49.505
1028,2022-10-24 00:00:00,79.2916666667,,73.54
1029,2022-10-25 00:00:00,86.0416666667,,56.895
1030,2022-10-26 00:00:00,88.625,,98.94
1031,2022-10-27 00:00:00,57.5,,77.13
1032,2022-10-28 00:00:00,71.375,,77.5
1033,2022-10-29 00:00:00,66.6666666667,,54.005
1034,2022-10-30 00:00:00,71.5416666667,,81.1
1035,2022-10-31 00:00:00,59.7916666667,,56.995
1036,2022-11-01 00:00:00,85.8333333333,,93.1
1037,2022-11-02 00:00:00,86.9583333333,,86.34
1038,2022-11-03 00:00:00,32.9583333333,,22.935
1039,2022-11-04 00:00:00,63.5833333333,,40.7
1040,2022-11-05 00:00:00,58.8333333333,,61.89
1041,2022-11-06 00:00:00,23.3333333333,,32.495
1042,2022-11-07 00:00:00,43.5833333333,,32.175
1043,2022-11-08 00:00:00,51.375,,42.785
1044,2022-11-09 00:00:00,68.875,,59.22
1045,2022-11-10 00:00:00,64.5416666667,,75.925
1046,2022-11-11 00:00:00,66.4166666667,,64.33
1047,2022-11-12 00:00:00,72.0833333333,,70.725
1048,2022-11-13 00:00:00,66.5,,80.89
1049,2022-11-14 00:00:00,71.3333333333,,39.305
1050,2022-11-15 00:00:00,29.125,,44.27
1051,2022-11-16 00:00:00,51.8333333333,,42.975
1052,2022-11-17 00:00:00,24.4583333333,,31.155
1053,2022-11-18 00:00:00,27.4166666667,,25.165
1054,2022-11-19 00:00:00,13.25,,14.75
1055,2022-11-20 00:00:00,15.8333333333,,22.07
1056,2022-11-21 00:00:00,34.6666666667,,36.155
1057,2022-11-22 00:00:00,17.5,,23.26
1058,2022-11-23 00:00:00,26,,39.405
1059,2022-11-24 00:00:00,56.625,,55.965
1060,2022-11-25 00:00:00,52.4166666667,,43.175
1061,2022-11-26 00:00:00,48.0833333333,,41.715
1062,2022-11-27 00:00:00,9.9583333333,,15.91
1063,2022-11-28 00:00:00,42.0416666667,29.3881761006,15.585
1064,2022-11-29 00:00:00,18.9583333333,24.1070943396,27.975
1065,2022-11-30 00:00:00,18.3333333333,21.7329588015,24.475
1066,2022-12-01 00:00:00,31.8333333333,17.5291575092,9.93
1067,2022-12-02 00:00:00,13.7083333333,5.964141791,4.125
1068,2022-12-03 00:00:00,33.1666666667,12.7154779412,14.54
1069,2022-12-04 00:00:00,34.4166666667,9.1552830189,7.75
1070,2022-12-05 00:00:00,10.75,11.7414028777,15.06
1071,2022-12-06 00:00:00,17.9166666667,31.8504513889,27.955
1072,2022-12-07 00:00:00,24.5416666667,23.9582986111,21.89
1073,2022-12-08 00:00:00,27.9166666667,22.7372125436,17.675
1074,2022-12-09 00:00:00,27.75,23.1491319444,12.46
1075,2022-12-10 00:00:00,22.8333333333,24.9083333333,14.54
1076,2022-12-11 00:00:00,34.3333333333,16.4739583333,22.65
1077,2022-12-12 00:00:00,48.75,49.9673958333,56.57
1078,2022-12-13 00:00:00,36.8333333333,42.5831707317,44.05
1079,2022-12-14 00:00:00,47.6666666667,41.2959722222,40.905
1080,2022-12-15 00:00:00,45.7916666667,47.2025,55.18
1081,2022-12-16 00:00:00,48.75,35.5847916667,13.4
1082,2022-12-17 00:00:00,28.2916666667,43.2136805556,41.87
1083,2022-12-18 00:00:00,20.0833333333,24.2304513889,27.725
1084,2022-12-19 00:00:00,14.5833333333,18.4918402778,21.555
1085,2022-12-20 00:00:00,8.3333333333,7.7567595819,7.605
1086,2022-12-21 00:00:00,31.5833333333,22.5206666667,27.755
1087,2022-12-22 00:00:00,25.3333333333,15.144375,17.165
1088,2022-12-23 00:00:00,10.625,5.6591666667,5.615
1089,2022-12-24 00:00:00,31.3333333333,24.3453472222,26.08
1090,2022-12-25 00:00:00,4.875,7.6415277778,7.02
1091,2022-12-26 00:00:00,29.5416666667,15.0391666667,13.765
1092,2022-12-27 00:00:00,33.2916666667,33.3312847222,39.11
1093,2022-12-28 00:00:00,7.875,11.4693402778,12.655
1094,2022-12-29 00:00:00,23.6666666667,17.3511111111,19.645
1095,2022-12-30 00:00:00,8.5833333333,8.9568402778,9.62
1096,2022-12-31 00:00:00,15.5416666667,13.9903472222,13.67
1097,2023-01-01 00:00:00,20.9583333333,16.917256944400002,13.88
1098,2023-01-02 00:00:00,19.8333333333,14.1718402778,12.985
1099,2023-01-03 00:00:00,30.0833333333,26.2602430556,27.555
1100,2023-01-04 00:00:00,8.9166666667,7.0236458333,7.075
1101,2023-01-05 00:00:00,21.5,19.5944599303,20.185
1102,2023-01-06 00:00:00,32.4166666667,15.7034375,13.32
1103,2023-01-07 00:00:00,37.0833333333,37.9140972222,40.96
1104,2023-01-08 00:00:00,42.7083333333,37.3409027778,39.81
1105,2023-01-09 00:00:00,33.6666666667,17.6779166667,17.815
1106,2023-01-10 00:00:00,17.2083333333,19.5609722222,28.185
1107,2023-01-11 00:00:00,49.5416666667,35.9378745645,30.155
1108,2023-01-12 00:00:00,4.625,8.059375,9.105
1109,2023-01-13 00:00:00,38.3333333333,24.6431944444,26.065
1110,2023-01-14 00:00:00,6.5416666667,6.4539583333,7.095
1111,2023-01-15 00:00:00,47,29.1044791667,28.905
1112,2023-01-16 00:00:00,17.2916666667,18.3300347222,30.3
1113,2023-01-17 00:00:00,62.6666666667,58.4360416667,58.25
1114,2023-01-18 00:00:00,61.8333333333,61.0528472222,61.41
1115,2023-01-19 00:00:00,52.2916666667,30.4697569444,21.895
1116,2023-01-20 00:00:00,27.25,17.2396864111,12.905
1117,2023-01-21 00:00:00,55,51.124375,44.65
1118,2023-01-22 00:00:00,24.875,13.8188541667,15.82
1119,2023-01-23 00:00:00,35.0833333333,20.8311111111,20.955
1120,2023-01-24 00:00:00,32,17.6677430556,17.92
1121,2023-01-25 00:00:00,37.9166666667,18.5787152778,10.945
1122,2023-01-26 00:00:00,37.1666666667,25.3472569444,17.825
1123,2023-01-27 00:00:00,15.375,15.5405902778,12.565
1124,2023-01-28 00:00:00,50.375,36.1297222222,26.735
1125,2023-01-29 00:00:00,40.3333333333,34.3767361111,34.87
1126,2023-01-30 00:00:00,60.8333333333,48.320625,41.35
1127,2023-01-31 00:00:00,27.9166666667,25.25625,21.14
1128,2023-02-01 00:00:00,51.8333333333,52.6622916667,47.94
1129,2023-02-02 00:00:00,30.4166666667,34.1922569444,34.65
1130,2023-02-03 00:00:00,17.625,19.5191319444,10.66
1131,2023-02-04 00:00:00,15.6666666667,29.6206597222,31.63
1132,2023-02-05 00:00:00,65.1666666667,48.4138888889,36.105
1133,2023-02-06 00:00:00,75.0833333333,79.2870486111,68.29
1134,2023-02-07 00:00:00,93.1666666667,98.5980555556,104.455
1135,2023-02-08 00:00:00,94.3333333333,101.9545993031,104.985
1136,2023-02-09 00:00:00,75.9166666667,83.9912152778,92.78
1137,2023-02-10 00:00:00,49.7083333333,56.5276041667,69.93
1138,2023-02-11 00:00:00,22.7916666667,19.2238194444,17.02
1139,2023-02-12 00:00:00,51.4166666667,27.4117013889,23.905
1140,2023-02-13 00:00:00,101.4583333333,107.8773958333,110.765
1141,2023-02-14 00:00:00,104,108.2427083333,111.245
1142,2023-02-15 00:00:00,92.1666666667,97.5072569444,101.35
1143,2023-02-16 00:00:00,41.125,52.6835191638,49.37
1144,2023-02-17 00:00:00,35.3333333333,37.857395833300004,42.49
1145,2023-02-18 00:00:00,28.0416666667,20.1745833333,17.4
1146,2023-02-19 00:00:00,26.9166666667,34.5440972222,32.155
1147,2023-02-20 00:00:00,42.2083333333,57.27375,76.525
1148,2023-02-21 00:00:00,43.0833333333,60.884375,77.18
1149,2023-02-22 00:00:00,60.9583333333,46.4079166667,60.485
1150,2023-02-23 00:00:00,33.125,31.5302083333,27.475
1151,2023-02-24 00:00:00,32.625,56.0160069444,51.895
1152,2023-02-25 00:00:00,104.25,80.8125347222,77.625
1153,2023-02-26 00:00:00,124.7083333333,129.8179166667,128.145
1154,2023-02-27 00:00:00,111.75,139.0572916667,142.32
1155,2023-02-28 00:00:00,106.0833333333,132.5387847222,135.14
1156,2023-03-01 00:00:00,142.5833333333,147.1711111111,148.97
1157,2023-03-02 00:00:00,142.6666666667,147.4703472222,148.31
1158,2023-03-03 00:00:00,67.6666666667,86.4976041667,51.475
1159,2023-03-04 00:00:00,45.6666666667,38.3764236111,37.17
1160,2023-03-05 00:00:00,55.1666666667,41.5880555556,43.435
1161,2023-03-06 00:00:00,100,67.9072222222,68.605
1162,2023-03-07 00:00:00,23.2916666667,31.2873263889,29.33
1163,2023-03-08 00:00:00,36.1666666667,39.1281597222,37.63
1164,2023-03-09 00:00:00,42.25,47.3902083333,50.695
1165,2023-03-10 00:00:00,26.9166666667,32.8283680556,33.075
1166,2023-03-11 00:00:00,126.0833333333,144.1038541667,148.22
1167,2023-03-12 00:00:00,63.75,66.0431944444,59.045
1168,2023-03-13 00:00:00,125,86.7758041958,64.655
1169,2023-03-14 00:00:00,60.25,54.6530208333,46.83
1170,2023-03-15 00:00:00,147.4166666667,136.0988888889,119.105
1171,2023-03-16 00:00:00,127.9583333333,148.8718466899,147.73
1172,2023-03-17 00:00:00,115.6666666667,112.3871527778,118.07
1173,2023-03-18 00:00:00,109,111.6121527778,116.975
1174,2023-03-19 00:00:00,82.5833333333,82.2304166667,81.135
1175,2023-03-20 00:00:00,38.0416666667,78.0660069444,78.65
1176,2023-03-21 00:00:00,81.5416666667,86.049375,93.93
1177,2023-03-22 00:00:00,31.875,59.7949305556,65.53
1178,2023-03-23 00:00:00,108.625,91.2179166667,67.38
1179,2023-03-24 00:00:00,131.125,130.5444444444,142.7
1180,2023-03-25 00:00:00,126.25,115.5098958333,120.48
1181,2023-03-26 00:00:00,46.5,50.1434722222,46.12
1182,2023-03-27 00:00:00,181.4166666667,150.5112152778,159.04
1183,2023-03-28 00:00:00,99.0416666667,131.4202777778,155.83
1184,2023-03-29 00:00:00,94.5416666667,98.8604181185,102.16
1185,2023-03-30 00:00:00,157.4583333333,127.6581597222,114.945
1186,2023-03-31 00:00:00,69.4583333333,74.6100347222,90.92
1187,2023-04-01 00:00:00,55.5416666667,51.1244097222,56.955
1188,2023-04-02 00:00:00,116.625,54.3770486111,36.16
1189,2023-04-03 00:00:00,229.7083333333,243.5343402778,248.75
1190,2023-04-04 00:00:00,226,243.4342013889,247.795
1191,2023-04-05 00:00:00,232.2916666667,233.1631944444,240.515
1192,2023-04-06 00:00:00,34.2083333333,57.9973611111,56
1193,2023-04-07 00:00:00,107.5416666667,83.7492708333,78.455
1194,2023-04-08 00:00:00,127,134.1988541667,152.31
1195,2023-04-09 00:00:00,182.625,207.8727083333,215.695
1196,2023-04-10 00:00:00,68.5833333333,98.525,116.105
1197,2023-04-11 00:00:00,202.7083333333,173.6987152778,180.14
1198,2023-04-12 00:00:00,140.75,134.0531944444,129.655
1199,2023-04-13 00:00:00,218.0416666667,186.6867595819,188.22
1200,2023-04-14 00:00:00,223.4166666667,193.8747222222,187.355
1201,2023-04-15 00:00:00,229.5416666667,233.561875,244.725
1202,2023-04-16 00:00:00,49.8333333333,65.16375,42.04
1203,2023-04-17 00:00:00,122.625,105.4668402778,97.255
1204,2023-04-18 00:00:00,168.625,209.8048780488,205.97
1205,2023-04-19 00:00:00,256.2083333333,226.5198263889,216.38
1206,2023-04-20 00:00:00,158.375,114.9029513889,142.44
1207,2023-04-21 00:00:00,220.7916666667,218.9215972222,232.235
1208,2023-04-22 00:00:00,77.5416666667,89.1170138889,105.81
1209,2023-04-23 00:00:00,122.6666666667,119.8660416667,122.2
1210,2023-04-24 00:00:00,167.875,120.01625,109.31
1211,2023-04-25 00:00:00,238.375,163.1357839721,135.585
1212,2023-04-26 00:00:00,157.75,225.9220557491,249.94
1213,2023-04-27 00:00:00,227.25,233.0048958333,243.48
1214,2023-04-28 00:00:00,97.2916666667,111.6641666667,151.96
1215,2023-04-29 00:00:00,144,93.2678125,72.8
1216,2023-04-30 00:00:00,243,253.0580555556,271.885
1217,2023-05-01 00:00:00,214.8333333333,162.0075694444,143.565
1218,2023-05-02 00:00:00,257.7083333333,221.8910069444,195.47
1219,2023-05-03 00:00:00,292.125,302.0149305556,307.195
1220,2023-05-04 00:00:00,273.125,265.8071875,274.615
1221,2023-05-05 00:00:00,174.1666666667,155.4284722222,161.875
1222,2023-05-06 00:00:00,159.1666666667,164.4232638889,186.585
1223,2023-05-07 00:00:00,101.5416666667,101.3534027778,119.895
1224,2023-05-08 00:00:00,140.8333333333,143.1409722222,142.8
1225,2023-05-09 00:00:00,41.4583333333,55.0897569444,53.365
1226,2023-05-10 00:00:00,135.0833333333,126.244375,118.235
1227,2023-05-11 00:00:00,203.6666666667,156.8077351916,166.085
1228,2023-05-12 00:00:00,147.75,126.9231944444,135.77
1229,2023-05-13 00:00:00,280.125,268.0764930556,245.24
1230,2023-05-14 00:00:00,268.8333333333,232.9546180556,220.59
1231,2023-05-15 00:00:00,142.375,151.5986111111,219.96
1232,2023-05-16 00:00:00,235,240.1270138889,209.595
1233,2023-05-17 00:00:00,270.7916666667,273.0429166667,279.035
1234,2023-05-18 00:00:00,272.7916666667,303.2249305556,318.61
1235,2023-05-19 00:00:00,280.4166666667,313.4086805556,329.76
1236,2023-05-20 00:00:00,223.7083333333,279.4736805556,266.265
1237,2023-05-21 00:00:00,205.9583333333,248.4921180556,267.05
1238,2023-05-22 00:00:00,243.7916666667,157.6867013889,137.48
1239,2023-05-23 00:00:00,260.125,182.3811149826,150.51
1240,2023-05-24 00:00:00,211.625,232.7730208333,252.49
1241,2023-05-25 00:00:00,211.7916666667,299.0545833333,311.53
1242,2023-05-26 00:00:00,330.2916666667,329.7704513889,317.97
1243,2023-05-27 00:00:00,331.9583333333,329.7782638889,324.965
1244,2023-05-28 00:00:00,321.25,326.9290625,325.24
1245,2023-05-29 00:00:00,298.5416666667,311.0519444444,312.5
1246,2023-05-30 00:00:00,321.9166666667,328.4771527778,333.955
1247,2023-05-31 00:00:00,328.9583333333,338.4726736111,341.75
1248,2023-06-01 00:00:00,325.9166666667,328.202195122,331.775
1249,2023-06-02 00:00:00,241.7916666667,285.9379861111,296.545
1250,2023-06-03 00:00:00,337.5416666667,343.9791319444,347.715
1251,2023-06-04 00:00:00,337.5833333333,341.0786458333,346.02
1252,2023-06-05 00:00:00,325.7083333333,335.1694791667,340.525
1253,2023-06-06 00:00:00,316.2083333333,322.0524390244,337.005
1254,2023-06-07 00:00:00,291.5833333333,243.8454861111,181.505
1255,2023-06-08 00:00:00,318.25,309.5651388889,285.18
1256,2023-06-09 00:00:00,314.4166666667,325.9584722222,338.275
1257,2023-06-10 00:00:00,293.4166666667,313.0328819444,335.12
1258,2023-06-11 00:00:00,285.375,303.9872569444,323.625
1259,2023-06-12 00:00:00,323.2083333333,307.9809059233,310.485
1260,2023-06-13 00:00:00,337.2083333333,339.6307986111,345.595
1261,2023-06-14 00:00:00,340,337.8717013889,347.075
1262,2023-06-15 00:00:00,306.0416666667,313.7084375,311.845
1263,2023-06-16 00:00:00,313.3333333333,311.9438888889,322.49
1264,2023-06-17 00:00:00,275.9583333333,259.8654166667,289.385
1265,2023-06-18 00:00:00,171.8333333333,145.7140277778,141.135
1266,2023-06-19 00:00:00,272.4166666667,276.2983680556,288.755
1267,2023-06-20 00:00:00,218.8333333333,211.2284912281,241.035
1268,2023-06-21 00:00:00,315.9583333333,281.7192708333,244.665
1269,2023-06-22 00:00:00,96,79.6035069444,77.12
1270,2023-06-23 00:00:00,292.8333333333,297.6162847222,313.48
1271,2023-06-24 00:00:00,332.875,339.8722916667,348.095
1272,2023-06-25 00:00:00,330.7916666667,336.9401388889,341.415
1273,2023-06-26 00:00:00,284.7916666667,270.5378125,263.805
1274,2023-06-27 00:00:00,207,223.6863763066,229.285
1275,2023-06-28 00:00:00,146.5,156.8066666667,161.49
1276,2023-06-29 00:00:00,174.0416666667,132.8829861111,132.8
1277,2023-06-30 00:00:00,248.8333333333,266.3590625,285.41
1278,2023-07-01 00:00:00,105.4166666667,110.4988194444,126.73
1279,2023-07-02 00:00:00,218.7916666667,216.4145138889,210.96
1280,2023-07-03 00:00:00,227.8333333333,232.6418055556,242.045
1281,2023-07-04 00:00:00,211.6666666667,215.5261805556,229.25
1282,2023-07-05 00:00:00,262.2916666667,208.6049652778,190.305
1283,2023-07-06 00:00:00,238.7083333333,273.3810416667,320.715
1284,2023-07-07 00:00:00,307.5,311.8015972222,317.405
1285,2023-07-08 00:00:00,303.125,285.5558333333,292.93
1286,2023-07-09 00:00:00,215.3333333333,194.6982986111,214.52
1287,2023-07-10 00:00:00,284.625,299.3416319444,312.98
1288,2023-07-11 00:00:00,265.2083333333,291.4820486111,312.855
1289,2023-07-12 00:00:00,261.0833333333,244.0784375,250.045
1290,2023-07-13 00:00:00,210.125,207.9868402778,202.42
1291,2023-07-14 00:00:00,189.4583333333,236.7345138889,270.9
1292,2023-07-15 00:00:00,215.4166666667,177.6431944444,163.97
1293,2023-07-16 00:00:00,210.1666666667,217.0076041667,259.325
1294,2023-07-17 00:00:00,255.5,236.3874652778,236.72
1295,2023-07-18 00:00:00,288.9583333333,287.5740277778,279.285
1296,2023-07-19 00:00:00,211.5,189.9788888889,201.78
1297,2023-07-20 00:00:00,235.7083333333,205.5197222222,226.385
1298,2023-07-21 00:00:00,244.125,206.8128125,168.81
1299,2023-07-22 00:00:00,168.9583333333,213.5153819444,243.345
1300,2023-07-23 00:00:00,124.0416666667,97.5616319444,89.21
1301,2023-07-24 00:00:00,213.6666666667,150.9765625,155.38
1302,2023-07-25 00:00:00,268.4583333333,167.5689583333,145.395
1303,2023-07-26 00:00:00,254.9583333333,220.8570833333,213.125
1304,2023-07-27 00:00:00,48.9583333333,55.8086111111,53.46
1305,2023-07-28 00:00:00,162.5833333333,137.8259027778,132.165
1306,2023-07-29 00:00:00,168.2916666667,183.8701041667,178.98
1307,2023-07-30 00:00:00,195.125,169.3317708333,175.095
1308,2023-07-31 00:00:00,60.375,62.0958680556,63.635
1309,2023-08-01 00:00:00,229.3333333333,162.9492708333,157.67
1310,2023-08-02 00:00:00,168.75,156.1634722222,152.385
1311,2023-08-03 00:00:00,111.4583333333,108.5418055556,101.565
1312,2023-08-04 00:00:00,220.2083333333,196.0807291667,182.03
1313,2023-08-05 00:00:00,121.4166666667,99.6696527778,104.63
1314,2023-08-06 00:00:00,90.7083333333,93.1379513889,82.495
1315,2023-08-07 00:00:00,238.9583333333,215.1145138889,221.175
1316,2023-08-08 00:00:00,133.6666666667,136.0260069444,145.365
1317,2023-08-09 00:00:00,260.7083333333,242.2297569444,227.455
1318,2023-08-10 00:00:00,271.9583333333,279.4895087719,290.87
1319,2023-08-11 00:00:00,188.5833333333,223.9715625,253.19
1320,2023-08-12 00:00:00,225.625,174.818125,154.28
1321,2023-08-13 00:00:00,200.0416666667,189.7596875,214.225
1322,2023-08-14 00:00:00,255.125,239.6757638889,232.475
1323,2023-08-15 00:00:00,232.125,202.9715277778,220.22
1324,2023-08-16 00:00:00,216.7083333333,165.9295833333,156.51
1325,2023-08-17 00:00:00,122.375,128.1202777778,119.12
1326,2023-08-18 00:00:00,171.9583333333,194.5492013889,215.45
1327,2023-08-19 00:00:00,187.75,136.595,128.375
1328,2023-08-20 00:00:00,239.6666666667,247.4721527778,249.215
1329,2023-08-21 00:00:00,245.625,252.3616319444,261.375
1330,2023-08-22 00:00:00,206.125,214.5001041667,231.115
1331,2023-08-23 00:00:00,247.2083333333,247.3207291667,250.515
1332,2023-08-24 00:00:00,107.2083333333,79.8670833333,73.545
1333,2023-08-25 00:00:00,117.1666666667,78.1464808362,86.01
1334,2023-08-26 00:00:00,200.75,191.4596875,185.225
1335,2023-08-27 00:00:00,211,189.5746875,193.475
1336,2023-08-28 00:00:00,190.5416666667,126.2521180556,111.42
1337,2023-08-29 00:00:00,198.75,136.1899305556,126.155
1338,2023-08-30 00:00:00,154.9166666667,116.2076736111,87.485
1339,2023-08-31 00:00:00,173.9166666667,154.5194097222,167.93
1340,2023-09-01 00:00:00,94.6666666667,104.6428125,103.425
1341,2023-09-02 00:00:00,147.2083333333,183.4839236111,218.475
1342,2023-09-03 00:00:00,220.5416666667,204.8291666667,208.34
1343,2023-09-04 00:00:00,221.75,223.2029166667,225.43
1344,2023-09-05 00:00:00,224.2916666667,231.9626132404,239.22
1345,2023-09-06 00:00:00,222.375,231.3903125,238.105
1346,2023-09-07 00:00:00,222.0416666667,229.3514236111,233.865
1347,2023-09-08 00:00:00,216.25,217.0903472222,222.49
1348,2023-09-09 00:00:00,202.125,207.0422222222,206.805
1349,2023-09-10 00:00:00,200.5,196.0786805556,204.425
1350,2023-09-11 00:00:00,181.1666666667,172.6020486111,187.585
1351,2023-09-12 00:00:00,177.9166666667,144.3698611111,158.52
1352,2023-09-13 00:00:00,158.1666666667,125.045625,107.525
1353,2023-09-14 00:00:00,164.0416666667,191.1103125,198.325
1354,2023-09-15 00:00:00,174,192.0157638889,195.535
1355,2023-09-16 00:00:00,164.5833333333,141.1790625,131.695
1356,2023-09-17 00:00:00,97.875,115.4740277778,141.1
1357,2023-09-18 00:00:00,150.875,125.8057638889,152.96
1358,2023-09-19 00:00:00,99.375,125.1431944444,131.85
1359,2023-09-20 00:00:00,98.4583333333,114.7698263889,133.53
1360,2023-09-21 00:00:00,26.625,34.8103125,39.16
1361,2023-09-22 00:00:00,110.8333333333,100.9188541667,103.44
1362,2023-09-23 00:00:00,135.0833333333,137.3699305556,145.71
1363,2023-09-24 00:00:00,176.625,190.1070138889,195.59
1364,2023-09-25 00:00:00,120.75,157.1945486111,176.86
1365,2023-09-26 00:00:00,128.5833333333,142.7190972222,153.67
1366,2023-09-27 00:00:00,124.625,133.1828321678,141.495
1367,2023-09-28 00:00:00,117.2083333333,121.4010069444,125.09
1368,2023-09-29 00:00:00,72.875,64.4243402778,74.74
1369,2023-09-30 00:00:00,135.25,143.0870833333,142.85
1370,2023-10-01 00:00:00,154.875,164.3678125,169.465
1371,2023-10-02 00:00:00,131.3333333333,139.7188541667,148.47
1372,2023-10-03 00:00:00,81.4166666667,78.5779861111,64.82
1373,2023-10-04 00:00:00,100.8333333333,98.2784027778,111.195
1374,2023-10-05 00:00:00,83.0416666667,88.41875,87.825
1375,2023-10-06 00:00:00,121.5416666667,125.5978819444,125.155
1376,2023-10-07 00:00:00,132.0833333333,132.8823263889,132.605
1377,2023-10-08 00:00:00,131.2083333333,130.1477430556,132.865
1378,2023-10-09 00:00:00,114.9583333333,86.8349652778,91.61
1379,2023-10-10 00:00:00,120.375,127.9714285714,130.77
1380,2023-10-11 00:00:00,96.3333333333,109.7850347222,126.65
1381,2023-10-12 00:00:00,40.7083333333,32.7873263889,39.995
1382,2023-10-13 00:00:00,44.6666666667,47.1030902778,50.555
1383,2023-10-14 00:00:00,108.5833333333,97.1143055556,98.395
1384,2023-10-15 00:00:00,86.625,94.8154166667,96.47
1385,2023-10-16 00:00:00,98.2083333333,110.1705376344,115.945
1386,2023-10-17 00:00:00,123.9583333333,116.9685663082,116.395
1387,2023-10-18 00:00:00,80.6666666667,76.5575,77.33
1388,2023-10-19 00:00:00,65.25,55.8175694444,54.69
1389,2023-10-20 00:00:00,18.125,19.7797569444,19.625
1390,2023-10-21 00:00:00,67.3333333333,64.3444791667,83.955
1391,2023-10-22 00:00:00,60.875,51.1854166667,49.6
1392,2023-10-23 00:00:00,61.4166666667,41.5581818182,42.945
1393,2023-10-24 00:00:00,49.25,56.3496527778,57.83
1394,2023-10-25 00:00:00,19.875,18.5457638889,19.255
1395,2023-10-26 00:00:00,42.6666666667,40.4523611111,35.605
1396,2023-10-27 00:00:00,42.5,49.8186458333,47.575
1397,2023-10-28 00:00:00,82.1666666667,53.4191319444,58.395
1398,2023-10-29 00:00:00,67.8333333333,40.0935416667,40.975
1399,2023-10-30 00:00:00,32.125,21.9610416667,26.34
1400,2023-10-31 00:00:00,62.9583333333,34.0951041667,42.285
1401,2023-11-01 00:00:00,44.7083333333,48.4261111111,50.48
1402,2023-11-02 00:00:00,45.4166666667,39.6993402778,61.82
1403,2023-11-03 00:00:00,71.5416666667,62.8729166667,62.25
1404,2023-11-04 00:00:00,24.0833333333,23.56,26.76
1405,2023-11-05 00:00:00,48.375,27.8551388889,30.36
1406,2023-11-06 00:00:00,55.5416666667,44.5965277778,52.125
1407,2023-11-07 00:00:00,72.6666666667,45.1298954704,30.175
1408,2023-11-08 00:00:00,38.375,41.3751760563,54.035
1409,2023-11-09 00:00:00,47.0416666667,45.6344097222,50.405
1410,2023-11-10 00:00:00,31.25,23.3520557491,24.14
1411,2023-11-11 00:00:00,60.25,48.8796527778,53
1412,2023-11-12 00:00:00,29.4166666667,33.7519444444,35.815
